Card ID,Container,Folder Name,"File, TCG","File, OCG",Cen?,Patched?,Art #,English Name,Japanese Name,German Name,Korean Name
6302,Common,0000,1ff12f77,1ff12f77,No,#N/A,,Machina Soldier,マシンナーズ・ソルジャー,Maschinenwesen Soldat,머시너즈 솔저
6303,TCG/OCG,0000,68f61fe1,4927329c,Yes,Yes,,Machina Defender,マシンナーズ・ディフェンダー,Maschinenwesen Verteidiger,머시너즈 디펜더
6304,TCG/OCG,0000,f6928a42,d743a73f,Yes,Yes,,Machina Sniper,マシンナーズ・スナイパー,Maschinenwesen Scharfschütze,머시너즈 스나이퍼
6305,Common,0000,8195bad4,8195bad4,No,#N/A,,Intruder Alarm - Yellow Alert,敵襲警報－イエローアラート－,Annäherungsalarm - Alarmstufe Gelb,적습경보－옐로얼러트
6307,Common,0000,6f9bdbf8,6f9bdbf8,No,#N/A,,Commander Covington,督戦官コヴィントン,Kommandant Covington,독전관 코빈톤
6308,TCG/OCG,0000,ff24c669,def5eb14,Yes,Yes,,Machina Force,マシンナーズ・フォース,Maschinenwesen Streitmacht,머시너즈 포스
6310,Common,0000,e8e47f1a,e8e47f1a,No,#N/A,1,Elemental HERO Avian,Ｅ・ＨＥＲＯ　フェザーマン,Elementar-HELD Avian,엘리멘틀 히어로 페더맨
6311,TCG/OCG,0000,9fe34f8c,be3262f1,Yes,Yes,1,Elemental HERO Burstinatrix,Ｅ・ＨＥＲＯ　バーストレディ,Elementar-HELD Burstinatrix,엘리멘틀 히어로 버스트 레이디
6312,Common,0000,06ea1e36,06ea1e36,No,#N/A,,Elemental HERO Clayman,Ｅ・ＨＥＲＯ　クレイマン,Elementar-HELD Clayman,엘리멘틀 히어로 클레이맨
6313,Common,0000,71ed2ea0,71ed2ea0,No,#N/A,1,Elemental HERO Sparkman,Ｅ・ＨＥＲＯ　スパークマン,Elementar-HELD Sparkman,엘리멘틀 히어로 스파크맨
6314,Common,0000,ef89bb03,ef89bb03,No,#N/A,1,Winged Kuriboh,ハネクリボー,Geflügelter Kuriboh,날개 크리보
6315,Common,0000,988e8b95,988e8b95,No,#N/A,,Ancient Gear Golem,古代の機械巨人,Antiker Antriebsgolem,앤틱 기어 골렘
6316,Common,0000,0187da2f,0187da2f,No,#N/A,,Ancient Gear Beast,古代の機械獣,Antikes Antriebsungeheuer,앤틱 기어 비스트
6317,TCG/OCG,0000,7680eab9,5751c7c4,Yes,Yes,,Ancient Gear Soldier,古代の機械兵士,Antiker Antriebssoldat,앤틱 기어 솔저
6318,Common,0000,e63ff728,e63ff728,No,#N/A,,Millennium Scorpion,ミレニアム・スコーピオン,Millennium Skorpion,밀레니엄 스콜피온
6319,Common,0000,9138c7be,9138c7be,No,#N/A,,Ultimate Insect LV7,アルティメット・インセクト　ＬＶ７,Ultimatives Insekt LV7,얼티미트 인섹트 LV7
6320,Common,0000,c3c92cd9,c3c92cd9,No,#N/A,,Lost Guardian,ロストガーディアン,Verlorener Wächter,로스트 가디언
6321,Common,0000,b4ce1c4f,b4ce1c4f,No,#N/A,,Hieracosphinx,ヒエラコスフィンクス,Hieracosphinx,히에라코스핑크스
6322,Common,0000,2dc74df5,2dc74df5,No,#N/A,,Criosphinx,クリオスフィンクス,Criosphinx,크리오스핑크스
6323,Common,0000,5ac07d63,5ac07d63,No,#N/A,,Moai Interceptor Cannons,モアイ迎撃砲,Moai Abfangkanonen,모아이 요격포
6324,Common,0000,c4a4e8c0,c4a4e8c0,No,#N/A,,Megarock Dragon,メガロック・ドラゴン,Megafels-Drache,메가록 드래곤
6325,Common,0000,b3a3d856,b3a3d856,No,#N/A,,Dummy Golem,ダミー・ゴーレム,Dummy-Golem,더미 골렘
6326,Common,0000,2aaa89ec,2aaa89ec,No,#N/A,,Grave Ohja,グレイヴ・オージャ,Grab-Ohja,그레이브 오우자
6327,Common,0000,5dadb97a,5dadb97a,No,#N/A,,Mine Golem,マイン・ゴーレム,Minengolem,마인 골렘
6328,Common,0000,cd12a4eb,cd12a4eb,No,#N/A,,Monk Fighter,モンク・ファイター,Mönchkämpfer,몽크 파이터
6329,Common,0000,ba15947d,ba15947d,No,#N/A,,Master Monk,マスターモンク,Meistermönch,마스터 몽크
6330,Common,0000,dad21d98,dad21d98,No,#N/A,,Guardian Statue,ガーディアン・スタチュー,Wächterstatue,가디언 스태추
6331,Common,0000,add52d0e,add52d0e,No,#N/A,,Medusa Worm,メデューサ・ワーム,Medusawurm,메두사 웜
6332,Common,0000,34dc7cb4,34dc7cb4,No,#N/A,,D.D. Survivor,異次元の生還者,D.D. Überlebender,이차원의 생환자
6333,Common,0000,43db4c22,43db4c22,No,#N/A,,Mid Shield Gardna,ミドル・シールド・ガードナー,Mittelschild-Wache,미들 실드 가드너
6334,Common,0000,ddbfd981,ddbfd981,No,#N/A,,White Ninja,白い忍者,Weißer Ninja,하얀 첩자
6335,Common,0000,aab8e917,aab8e917,No,#N/A,,Aussa the Earth Charmer,地霊使いアウス,"Aussa, die Erdverzaubererin",지령사 아우스
6336,Common,0000,33b1b8ad,33b1b8ad,No,#N/A,,Eria the Water Charmer,水霊使いエリア,"Eria, die Wasserverzaubererin",수령사 에리아
6337,Common,0000,44b6883b,44b6883b,No,#N/A,,Hiita the Fire Charmer,火霊使いヒータ,"Hiita, die Feuerverzaubererin",화령사 히타
6338,Common,0000,d40995aa,d40995aa,No,#N/A,,Wynn the Wind Charmer,風霊使いウィン,"Wynn, die Windverzaubererin",풍령사 윈
6339,Common,0000,a30ea53c,a30ea53c,No,#N/A,,Batteryman AA,電池メン－単三型,Batteriemann AA,전지맨－AA
6340,Common,0000,95938b5f,95938b5f,No,#N/A,,Des Wombat,デス・ウォンバット,Des Wombat,데스 웜뱃
6341,Common,0000,e294bbc9,e294bbc9,No,#N/A,,King of the Skull Servants,ワイトキング,König der Totenkopfdiener,저주받은 하인 킹
6342,Common,0000,7b9dea73,7b9dea73,No,#N/A,,Reshef the Dark Being,大邪神　レシェフ,"Reshef, die Finstere Existenz",대사신 레세프
6343,Common,0000,0c9adae5,0c9adae5,No,#N/A,,Elemental Mistress Doriado,精霊術師　ドリアード,Elementarherrin Doriado,엘리멘틀 마스터 드리야드
6344,Common,0000,92fe4f46,92fe4f46,No,#N/A,,Elemental HERO Flame Wingman,Ｅ・ＨＥＲＯ　フレイム・ウィングマン,Elementar-HELD Flammenflügelmann,엘리멘틀 히어로 프레임 윙맨
6345,Common,0000,e5f97fd0,e5f97fd0,No,#N/A,,Elemental HERO Thunder Giant,Ｅ・ＨＥＲＯ　サンダー・ジャイアント,Elementar-HELD Donnergigant,엘리멘틀 히어로 썬더 자이언트
6346,TCG/OCG,0000,7cf02e6a,5d210317,Yes,Yes,,Gift of the Martyr,受け継がれる力,Geschenk des Märtyrers,물려받은 힘
6347,Common,0000,0bf71efc,0bf71efc,No,#N/A,,Double Attack,ダブルアタック,Doppelangriff,더블 어택
6348,Common,0000,9b48036d,9b48036d,No,#N/A,,Battery Charger,充電器,Batterieaufladegerät,충전기
6349,Common,0000,ec4f33fb,ec4f33fb,No,#N/A,,Kaminote Blow,ゴッドハンド・スマッシュ,Kaminote Schlag,갓핸드 스매시
6350,Common,0000,8c88ba1e,8c88ba1e,No,#N/A,,Doriado's Blessing,ドリアードの祈り,Doriados Segen,드리야드의 기도
6351,Common,0000,fb8f8a88,fb8f8a88,No,#N/A,,Final Ritual of the Ancients,大邪神の儀式,Letztes Ritual der Ahnen,대사신의 의식
6352,Common,0000,6286db32,6286db32,No,#N/A,,Legendary Black Belt,伝説の黒帯,Legendärer Schwarzer Gürtel,전설의 검은띠
6353,Common,0000,1581eba4,1581eba4,No,#N/A,,Nitro Unit,ニトロユニット,Nitroeinheit,니트로 유닛
6354,Common,0000,8be57e07,8be57e07,No,#N/A,,Shifting Shadows,うごめく影,Bewegende Schatten,꿈틀거리는 그림자
6355,Common,0000,fce24e91,fce24e91,No,#N/A,,Impenetrable Formation,鉄壁の布陣,Uneindringliche Formation,철벽 포진
6356,Common,0000,65eb1f2b,65eb1f2b,No,#N/A,,Hero Signal,ヒーロー・シグナル,Heldensignal,히어로 시그널
6357,Common,0000,12ec2fbd,12ec2fbd,No,#N/A,,Pikeru's Second Sight,ピケルの読心術,Pikerus zweiter Gedanke,피켈의 독심술
6358,Common,0000,8253322c,8253322c,No,#N/A,,Minefield Eruption,岩盤爆破,Minenfeldausbruch,암반폭파
6359,TCG/OCG,0000,f55402ba,d4852fc7,Yes,Yes,,Kozaky's Self-Destruct Button,コザッキーの自爆装置,Kozakys Selbstzerstörungsknopf,코잣키의 자폭장치
6360,TCG/OCG,0000,a7a5e9dd,8674c4a0,Yes,Yes,,Mispolymerization,融合失敗,Fehlpolymerisation,융합 실패
6361,TCG/OCG,0000,d0a2d94b,f173f436,Yes,Yes,,Level Conversion Lab,レベル変換実験室,Stufen-Umwandlungs-Labor,레벨 변환 실험실
6362,Common,0000,49ab88f1,49ab88f1,No,#N/A,,Rock Bombardment,岩投げアタック,Fels-Bombardierung,암석 투척 어택
6363,Common,0000,3eacb867,3eacb867,No,#N/A,,Grave Lure,墓場からの誘い,Grabköder,무덤으로의 유혹
6364,Common,0000,a0c82dc4,a0c82dc4,No,#N/A,,Token Feastevil,トークン謝肉祭,Spielmarken Festival,토큰 사육제
6365,Common,0000,d7cf1d52,d7cf1d52,No,#N/A,,Spell-Stopping Statute,魔力終了宣告,Zauberstoppende Statue,마력 종료 선고
6366,Common,0000,4ec64ce8,4ec64ce8,No,#N/A,,Royal Surrender,王宮の陥落,Königliche Kapitulation,왕궁의 함락
6367,Common,0000,39c17c7e,39c17c7e,No,#N/A,,Lone Wolf,孤高の格闘家,Einsamer Wolf,고고한 격투가
6368,Common,0000,a97e61ef,a97e61ef,No,#N/A,,Infernal Flame Emperor,ヘルフレイムエンペラー,Infernaler Flammenherrscher,헬프레임 엠페러
6373,Common,0000,27b78926,27b78926,No,#N/A,,Mutant Mindmaster,ミュータント・ハイブレイン,Mutanten-Gedankenbeherrscher,뮤턴트 하이브레인
6374,Common,0000,b9d31c85,b9d31c85,No,#N/A,,Divine Knight Ishzark,聖導騎士イシュザーク,Göttlicher Ritter Ishzark,성도기사 이슈자크
6376,Common,0000,57dd7da9,57dd7da9,No,#N/A,,Ocean Dragon Lord - Neo-Daedalus,海竜神－ネオダイダロス,Ozeandrachenherrscher - Neo-Daedalus,해룡신－네오다이달로스
6380,Common,0000,3926c453,3926c453,No,#N/A,,"Green Baboon, Defender of the Forest",森の番人グリーン・バブーン,"Grüner Pavian, Verteidiger des Waldes",숲의 파수꾼 그린 바분
6383,Common,0000,a02f95e9,a02f95e9,No,#N/A,,Cycroid,サイクロイド,Cycroid,싸이크로이드
6384,Common,0000,3e4b004a,3e4b004a,No,#N/A,,Patroid,パトロイド,Patroid,패트로이드
6385,Common,0000,494c30dc,494c30dc,No,#N/A,,Gyroid,ジャイロイド,Gyroid,자이로이드
6386,Common,0000,d0456166,d0456166,No,#N/A,,Steamroid,スチームロイド,Steamroid,스팀로이드
6387,Common,0000,a74251f0,a74251f0,No,#N/A,,Drillroid,ドリルロイド,Drillroid,드릴로이드
6388,Common,0000,37fd4c61,37fd4c61,No,#N/A,,UFOroid,ユーフォロイド,UFOroid,유에프오로이드
6389,Common,0000,40fa7cf7,40fa7cf7,No,#N/A,,Jetroid,ジェット・ロイド,Jetroid,제트로이드
6390,Common,0000,203df512,203df512,No,#N/A,1,Cyber Dragon,サイバー・ドラゴン,Cyber Drache,사이버 드래곤
6391,Common,0000,573ac584,573ac584,No,#N/A,,Wroughtweiler,フレンドッグ,Wroughtweiler,프렌도그
6392,Common,0000,ce33943e,ce33943e,No,#N/A,,Dark Catapulter,ダーク・カタパルター,Finsterer Katapultierer,다크 캐터펄터
6393,Common,0000,b934a4a8,b934a4a8,No,#N/A,,Elemental HERO Bubbleman,Ｅ・ＨＥＲＯ　バブルマン,Elementar-HELD Bubbleman,엘리멘틀 히어로 버블맨
6394,Common,0000,2750310b,2750310b,No,#N/A,,Steam Gyroid,スチームジャイロイド,Steam Gyroid,스팀자이로이드
6395,Common,0000,5057019d,5057019d,No,#N/A,,UFOroid Fighter,ユーフォロイド・ファイター,UFOroide Kämpfer,유에프오로이드 파이터
6396,Common,0000,c95e5027,c95e5027,No,#N/A,,Cyber Twin Dragon,サイバー・ツイン・ドラゴン,Cyber Zwillings-Drache,사이버 트윈 드래곤
6397,Common,0000,be5960b1,be5960b1,No,#N/A,,Cyber End Dragon,サイバー・エンド・ドラゴン,Cyber End-Drache,사이버 엔드 드래곤
6398,Common,0000,2ee67d20,2ee67d20,No,#N/A,,Power Bond,パワー・ボンド,Kraftbündnis,파워 본드
6399,Common,0000,59e14db6,59e14db6,No,#N/A,,Skyscraper,摩天楼　－スカイスクレイパー－,Wolkenkratzer,마천루－스카이스크레이퍼－
6400,Common,0000,f4b058de,f4b058de,No,#N/A,,Summoner Monk,召喚僧サモンプリースト,Beschwörermönch,소환승 서몬 프리스트
6405,Common,0000,84daac51,84daac51,No,#N/A,,The Wicked Dreadroot,邪神ドレッド・ルート,Die Wurzel des Bösen,사신 드레드 루트
6406,Common,0000,1dd3fdeb,1dd3fdeb,No,#N/A,,Winged Kuriboh LV10,ハネクリボー　ＬＶ１０,Geflügelter Kuriboh LV10,날개 크리보 LV10
6407,Common,0000,6ad4cd7d,6ad4cd7d,No,#N/A,,Transcendent Wings,進化する翼,Transzendente Flügel,진화하는 날개
6408,Common,0000,fa6bd0ec,fa6bd0ec,No,#N/A,,Bubble Shuffle,バブル・シャッフル,Bubble Mischen,버블 셔플
6409,TCG/OCG,0000,8d6ce07a,acbdcd07,Yes,Yes,,Spark Blaster,スパークガン,Spark Pistole,스파크 건
6410,Common,0000,edab699f,edab699f,No,#N/A,,Van'Dalgyon the Dark Dragon Lord,冥王竜ヴァンダルギオン,Van'Dalgyon der finstere Drachenherrscher,명왕룡 반달기온
6411,TCG/OCG,0000,9aac5909,bb7d7474,Yes,Yes,,Soitsu,ソイツ,Soitsu,소이츠
6412,Common,0000,03a508b3,03a508b3,No,#N/A,,Mad Lobster,マッド・ロブスター,Verrückter Hummer,매드 랍스타
6413,Common,0000,74a23825,74a23825,No,#N/A,,Jerry Beans Man,ジェリービーンズマン,"Jerry, Soldatenbohnenmann",제리 빈즈맨
6414,Common,0000,eac6ad86,eac6ad86,No,#N/A,,Cybernetic Magician,サイバネティック・マジシャン,Kybernetischer Magier,사이버네틱 매지션
6415,Common,0000,9dc19d10,9dc19d10,No,#N/A,,Cybernetic Cyclopean,サイバネティック・サイクロプス,Kybernetischer Zyklop,사이버네틱 외눈 거인
6416,Common,0000,04c8ccaa,04c8ccaa,No,#N/A,,Mechanical Hound,メカニカル・ハウンド,Mechanischer Hund,메커니컬 하운드
6417,Common,0000,73cffc3c,73cffc3c,No,#N/A,,Cyber Archfiend,サイバーデーモン,Cyber Erzunterweltler,사이버 데몬
6418,Common,0000,e370e1ad,e370e1ad,No,#N/A,,Goblin Elite Attack Force,ゴブリンエリート部隊,Goblin Elite Angriffstruppe,고블린 엘리트 부대
6419,Common,0000,9477d13b,9477d13b,No,#N/A,,B.E.S. Crystal Core,巨大戦艦　クリスタル・コア,B.E.S. Kristallkern,거대전함 크리스탈 코어
6420,TCG/OCG,0000,c6863a5c,e7571721,Yes,Yes,,Giant Kozaky,Ｇ・コザッキー,Gigant Kozaky,G·코잣키
6421,Common,0000,b1810aca,b1810aca,No,#N/A,,Indomitable Fighter Lei Lei,不屈闘士レイレイ,Unbezwingbarer Kämpfer Lei Lei,불굴투사 레이레이
6422,TCG/OCG,0000,28885b70,0959760d,Yes,Yes,,Protective Soul Ailin,守護霊アイリン,Beschützende Seele Ailin,수호령 아이린
6423,TCG/OCG,0000,5f8f6be6,7e5e469b,Yes,Yes,,Doitsu,ドイツ,Doitsu,도이츠
6424,Common,0000,c1ebfe45,c1ebfe45,No,#N/A,,Des Frog,デスガエル,Des Frosch,데스 개구리
6425,Common,0000,b6ecced3,b6ecced3,No,#N/A,,T.A.D.P.O.L.E.,悪魂邪苦止,T.A.D.P.O.L.E.,올챙이
6426,Common,0000,2fe59f69,2fe59f69,No,#N/A,,Poison Draw Frog,引きガエル,Giftziehfrosch,드로우 개구리
6427,Common,0000,58e2afff,58e2afff,No,#N/A,,Tyranno Infinity,ディノインフィニティ,Tyranno Infinit,디노 인피니티
6428,Common,0000,c85db26e,c85db26e,No,#N/A,,Batteryman C,電池メン－単二型,Batteriemann C,전지맨－C
6429,Common,0000,bf5a82f8,bf5a82f8,No,#N/A,,Ebon Magician Curran,黒魔導師クラン,Schwarze Magierin Curran,흑마도사 쿠란
6430,Common,0000,df9d0b1d,df9d0b1d,No,#N/A,,D.D.M. - Different Dimension Master,Ｄ・Ｄ・Ｍ,D.D.M. - Meister aus der anderen Dimension,D·D·M
6431,Common,0000,a89a3b8b,a89a3b8b,No,#N/A,,Fusion Recovery,融合回収,Fusionsrückerstattung,융합 회수
6432,Common,0000,31936a31,31936a31,No,#N/A,,Miracle Fusion,ミラクル・フュージョン,Wunderfusion,미러클 퓨전
6433,Common,0000,46945aa7,46945aa7,No,#N/A,,Dragon's Mirror,龍の鏡,Spiegel des Drachen,용의 거울
6434,Common,0000,d8f0cf04,d8f0cf04,No,#N/A,,System Down,システム・ダウン,Systemabsturz,시스템 다운
6435,Common,0000,aff7ff92,aff7ff92,No,#N/A,,Des Croaking,死の合唱,Des Quaken,죽음의 합창
6436,Common,0000,36feae28,36feae28,No,#N/A,,Pot of Generosity,謙虚な壺,Topf der Großzügigkeit,겸허한 항아리
6437,Common,0000,41f99ebe,41f99ebe,No,#N/A,,Shien's Spy,シエンの間者,Shiens Spion,시엔의 간첩
6438,Common,0000,d146832f,d146832f,No,#N/A,,Fire Darts,ファイアーダーツ,Feuerpfeile,파이어 다트
6439,Common,0000,a641b3b9,a641b3b9,No,#N/A,,Spiritual Earth Art - Kurogane,地霊術－「鉄」,Spiritistische Erdkunst - Kurogane,지령술－「철」
6440,Common,0000,90dc9dda,90dc9dda,No,#N/A,,Spiritual Water Art - Aoi,水霊術－「葵」,Spiritistische Wasserkunst - Aoi,수령술－「규」
6441,Common,0000,e7dbad4c,e7dbad4c,No,#N/A,,Spiritual Fire Art - Kurenai,火霊術－「紅」,Spiritistische Feuerkunst - Kurenai,화령술－「홍」
6442,Common,0000,7ed2fcf6,7ed2fcf6,No,#N/A,,Spiritual Wind Art - Miyabi,風霊術－「雅」,Spiritistische Windkunst - Miyabi,풍령술－「아」
6443,Common,0000,09d5cc60,09d5cc60,No,#N/A,,A Rival Appears!,ライバル登場！,Eine Rivalin taucht auf!,라이벌 등장!
6444,Common,0000,97b159c3,97b159c3,No,#N/A,,Magical Explosion,マジカル・エクスプロージョン,Magische Explosion,매지컬 익스플로전
6445,Common,0000,e0b66955,e0b66955,No,#N/A,,Rising Energy,ライジング・エナジー,Steigende Energie,라이징 에너지
6446,Common,0000,79bf38ef,79bf38ef,No,#N/A,,D.D. Trap Hole,異次元の落とし穴,D.D. Fallgrube,이차원의 함정 속으로
6447,Common,0000,0eb80879,0eb80879,No,#N/A,,Conscription,徴兵令,Einberufung,징병령
6448,Common,0000,9e0715e8,9e0715e8,No,#N/A,,Dimension Wall,ディメンション・ウォール,Dimensionsmauer,디멘션 월
6449,TCG/OCG,0000,e900257e,c8d10803,Yes,Yes,,Prepare to Strike Back,反撃準備,Vorbereiten zum Zurückschlagen,반격 준비
6450,Common,0000,89c7ac9b,89c7ac9b,No,#N/A,,The Selection,方舟の選別,Die Auswahl,방주의 선별
6451,Common,0000,fec09c0d,fec09c0d,No,#N/A,,Divine Evolution,神の進化,Göttliche Evolution,신의 진화
6453,Common,0000,10cefd21,10cefd21,No,#N/A,,Trap of Darkness,闇よりの罠,Falle der Finsternis,어둠의 함정
6454,Common,0000,8eaa6882,8eaa6882,No,#N/A,,Arcana Knight Joker,アルカナ　ナイトジョーカー,Geheimnisvoller Ritterjoker,아르카나 나이트 조커
6456,Common,0000,60a409ae,60a409ae,No,#N/A,,Gilford the Legend,ギルフォード・ザ・レジェンド,Gilford die Legende,전설의 길포드
6457,Common,0000,17a33938,17a33938,No,#N/A,,Warrior Lady of the Wasteland,荒野の女戦士,Kriegerlady der Einöde,황야의 여전사
6458,Common,0000,871c24a9,871c24a9,No,#N/A,,Divine Sword - Phoenix Blade,神剣－フェニックスブレード,Göttliches Schwert - Phönixklinge,신검－피닉스 블레이드
6465,Common,0000,d2800bd7,d2800bd7,No,#N/A,,Dreadscythe Harvester,デスサイズ・キラー,Schreckenssensen-Ernter,데스사이즈 킬러
6467,Common,0000,3c8e6afb,3c8e6afb,No,#N/A,,Elemental HERO Shining Flare Wingman,Ｅ・ＨＥＲＯ　シャイニング・フレア・ウィングマン,Elementar-HELD Glänzender Flügelmann,엘리멘틀 히어로 샤이닝 플레어 윙맨
6468,Common,0000,ac31776a,ac31776a,No,#N/A,,Level Modulation,レベル調整,Levelmodulation,레벨 조정
6469,Common,0000,db3647fc,db3647fc,No,#N/A,,Ojamuscle,おジャマッスル,Ojamuskel,방해꾼 머슬
6470,Common,0000,bbf1ce19,bbf1ce19,No,#N/A,,Ojamagic,おジャマジック,Ojamagie,방해꾼 매직
6471,Common,0000,ccf6fe8f,ccf6fe8f,No,#N/A,,V-Tiger Jet,Ｖ－タイガー・ジェット,V-Tigerflieger,V－타이거 제트
6472,TCG/OCG,0000,55ffaf35,742e8248,Yes,Yes,,Blade Skater,ブレード・スケーター,Klingenläuferin,블레이드 스케이터
6473,Common,0000,22f89fa3,22f89fa3,No,#N/A,,Reborn Zombie,リボーン・ゾンビ,Wiedergeborener Zombie,리본 좀비
6474,Common,0000,bc9c0a00,bc9c0a00,No,#N/A,,Chthonian Soldier,地獄戦士,Chthonian Soldat,헬 솔저
6475,Common,0000,cb9b3a96,cb9b3a96,No,#N/A,,W-Wing Catapult,Ｗ－ウィング・カタパルト,W-Flügelkatapult,W－윙 캐터펄트
6476,Common,0000,52926b2c,52926b2c,No,#N/A,,Infernal Incinerator,炎獄魔人ヘル・バーナー,Infernaler Entflammer,염옥마인 헬 버너
6477,Common,0000,25955bba,25955bba,No,#N/A,,Elemental HERO Bladedge,Ｅ・ＨＥＲＯ　エッジマン,Elementar-HELD Bladedge,엘리멘틀 히어로 에지맨
6478,Common,0000,b52a462b,b52a462b,No,#N/A,,Elemental HERO Wildheart,Ｅ・ＨＥＲＯ　ワイルドマン,Elementar-HELD Wildheart,엘리멘틀 히어로 와일드맨
6479,Common,0000,c22d76bd,c22d76bd,No,#N/A,,Hydrogeddon,ハイドロゲドン,Hydrogeddon,하이드로게돈
6480,Common,0000,3c69d2d6,3c69d2d6,No,#N/A,,Oxygeddon,オキシゲドン,Oxygeddon,옥시게돈
